SVM,Random Forest,Neural Network,kNN,Tree,Linear Regression,LogCoercivity,Composition ID,Reference DOI
2.281974555,2.319209116,2.478549203,2.670915725,2.7555187,2.327813274,3.100092289,1000100001,https://doi.org/10.1016/S0304-8853(00)00199-2
3.69359661,3.623626798,4.095110819,3.575747358,4.265825439,3.628334507,3.039749159,1000100001,https://doi.org/10.1016/S0304-8853(00)00199-2
2.846623377,3.243330925,3.222757101,3.323472321,2.353619352,2.848021767,2.995732274,1000100001,https://doi.org/10.1016/S0304-8853(00)00199-2
3.199528891,2.958101077,3.253144483,3.398094092,3.599275001,3.173152075,2.960105096,1000100001,https://doi.org/10.1016/S0304-8853(00)00199-2
2.218314775,2.14430472,2.0367528,3.010531498,1.89652581,2.226891248,1.916922612,1000100001,https://doi.org/10.1016/S0304-8853(00)00199-2
2.641958534,2.003609643,2.426041704,2.66425178,1.84342513,1.819297635,1.740466175,1000100011,https://doi.org/10.1016/S0304-8853(00)00199-2
1.724404198,1.599403027,1.761195153,1.836378614,1.838510625,0.973958834,1.704748092,1000100011,https://doi.org/10.1016/S0304-8853(00)00199-2
2.28905302,1.60211893,1.887230635,1.642272936,1.838510625,1.494167327,1.481604541,1000100011,https://doi.org/10.1016/S0304-8853(00)00199-2
4.973173764,8.92769775,9.467941614,8.275468944,8.275468944,5.617810431,9.225093913,1100100011,https://doi.org/10.1016/S0304-8853(99)00188-2
3.202493615,8.037173849,8.224520905,7.825678484,8.275468944,3.635834493,8.269995113,1100100011,https://doi.org/10.1016/S0304-8853(99)00188-2
2.612266898,6.530706785,7.404784911,6.840206452,7.431464171,2.975175848,7.564167067,1100100011,https://doi.org/10.1016/S0304-8853(99)00188-2
2.31715354,5.196661138,5.352459317,5.204229128,5.15066739,2.644846525,5.657691013,1100100011,https://doi.org/10.1016/S0304-8853(99)00188-2
2.022040182,3.845398481,3.157055358,3.511199059,2.888522367,2.314517202,2.390829305,1100100011,https://doi.org/10.1016/S0304-8853(99)00188-2
3.355362713,8.156627257,6.472359886,5.944579649,8.349446719,3.507761484,8.437329662,1101100011,https://doi.org/10.1016/S0304-8853(99)00196-1
3.412268292,8.156627257,8.093459389,6.073729845,8.349446719,3.377874023,8.261563776,1100100011,https://doi.org/10.1016/S0304-8853(99)00196-1
2.871399172,4.569711929,5.054534701,2.981308913,4.910078391,2.917743233,5.527480286,1100100011,https://doi.org/10.1016/S0304-8853(99)00196-1
2.814493592,4.339927998,3.610978582,3.059574121,4.910078391,3.047630694,4.292676495,1101100011,https://doi.org/10.1016/S0304-8853(99)00196-1
2.330530052,2.63917979,3.863879033,4.527831778,2.737691242,2.457612444,2.217514215,1100100011,https://doi.org/10.1016/S0304-8853(99)00196-1
2.940086919,0.936252699,3.353747836,0.622986641,0.500878424,2.849347107,1.522296097,1100100011,https://doi.org/10.1016/S0304-8853(99)00196-1
2.883181339,1.049242804,1.270516072,3.009807657,2.023368664,2.979234567,1.13484551,1101100011,https://doi.org/10.1016/S0304-8853(99)00196-1
2.273624472,2.306966964,1.904148937,-0.378281837,0.53899966,2.587499904,0.5427522,1101100011,https://doi.org/10.1016/S0304-8853(99)00196-1
2.231814859,0.161894793,0.216598541,0.215670429,0.500878424,2.056556732,0.359660767,1100100011,https://doi.org/10.1016/S0304-8853(99)00196-1
2.703996233,0.161894793,1.175514918,0.622986641,0.500878424,2.585083648,0.335084735,1100100011,https://doi.org/10.1016/S0304-8853(99)00196-1
1.454855052,-0.099051362,-0.182973289,0.167621137,0.139331297,1.332162484,0.323505644,1100100011,https://doi.org/10.1016/S0304-8853(99)00196-1
1.995724173,0.174850998,0.161148502,0.215670429,0.500878424,1.792293274,0.275771429,1100100011,https://doi.org/10.1016/S0304-8853(99)00196-1
1.690945739,-0.158329482,-0.119233458,0.167621137,0.139331297,1.596425942,0.167778676,1100100011,https://doi.org/10.1016/S0304-8853(99)00196-1
2.467905546,0.161894793,0.27664711,0.235441531,0.500878424,2.32082019,0.011579092,1100100011,https://doi.org/10.1016/S0304-8853(99)00196-1
1.927036426,-0.277399985,-0.140097948,-0.148243882,0.139331297,1.8606894,0.011579092,1100100011,https://doi.org/10.1016/S0304-8853(99)00196-1
1.858348678,-0.303481474,-0.385291076,0.457227714,0.139331297,1.929085527,-0.060731154,1100100011,https://doi.org/10.1016/S0304-8853(99)00196-1
0.913985932,-0.209838632,-0.091531088,0.108288793,0.139331297,0.872031694,-0.108229062,1100100011,https://doi.org/10.1016/S0304-8853(99)00196-1
2.17490928,0.166015918,-0.220772271,-0.279599619,-0.148023327,2.186444192,-0.148023327,1101100011,https://doi.org/10.1016/S0304-8853(99)00196-1
1.938818593,0.065982018,-0.276968559,-0.279599619,-0.148023327,1.922180734,-0.148023327,1101100011,https://doi.org/10.1016/S0304-8853(99)00196-1
1.397949473,-0.267218294,-0.697961457,-0.460517018,-0.875698427,1.462049944,-0.148023327,1101100011,https://doi.org/10.1016/S0304-8853(99)00196-1
1.150076619,-0.269116752,-0.270979373,0.019627292,0.139331297,1.136295152,-0.359897075,1100100011,https://doi.org/10.1016/S0304-8853(99)00196-1
1.386167305,-0.303481474,-0.395364863,-0.560468162,0.139331297,1.40055861,-0.420155613,1100100011,https://doi.org/10.1016/S0304-8853(99)00196-1
2.410999966,0.166015918,-0.159924053,0.148023327,-0.39560678,2.45070765,-0.542752201,1101100011,https://doi.org/10.1016/S0304-8853(99)00196-1
1.634040159,-0.326496414,-0.642055548,-0.460517018,-0.875698427,1.726313402,-0.592093309,1101100011,https://doi.org/10.1016/S0304-8853(99)00196-1
0.857080352,-0.32813867,-0.413573053,-0.823039506,-0.875698427,1.001919154,-0.592093309,1101100011,https://doi.org/10.1016/S0304-8853(99)00196-1
2.163127112,-0.379976166,-0.134083489,-0.496246788,0.139331297,2.124952859,-0.624089412,1100100011,https://doi.org/10.1016/S0304-8853(99)00196-1
1.870130846,-0.445566917,-0.586589549,-0.690775528,-0.875698427,1.990576861,-0.641434419,1101100011,https://doi.org/10.1016/S0304-8853(99)00196-1
2.342312219,-0.498276203,-0.454824711,-0.707222564,-0.875698427,2.519103777,-0.641434419,1101100011,https://doi.org/10.1016/S0304-8853(99)00196-1
1.622257992,-0.303481474,-0.434288434,-0.215290214,0.139331297,1.664822069,-0.720030457,1100100011,https://doi.org/10.1016/S0304-8853(99)00196-1
2.037533785,0.402447055,-0.203501032,-0.378281837,-0.875698427,2.323236446,-0.740116636,1101100011,https://doi.org/10.1016/S0304-8853(99)00196-1
1.093171039,-0.38741679,-0.648294597,-0.823039506,-0.875698427,1.266182612,-0.740116636,1101100011,https://doi.org/10.1016/S0304-8853(99)00196-1
2.106221533,-0.498276203,-0.597966946,-0.707222564,-0.875698427,2.254840319,-0.838798855,1101100011,https://doi.org/10.1016/S0304-8853(99)00196-1
2.399217799,-0.379976166,0.71024601,-0.496246788,0.139331297,2.389216317,-0.876230042,1100100011,https://doi.org/10.1016/S0304-8853(99)00196-1
1.801443099,-0.421781511,-0.804837059,-0.904587001,-0.875698427,2.058972987,-0.937481075,1101100011,https://doi.org/10.1016/S0304-8853(99)00196-1
1.565352412,-0.421781511,-0.841511922,-1.135533197,-0.875698427,1.794709529,-1.036163293,1101100011,https://doi.org/10.1016/S0304-8853(99)00196-1
1.329261726,-0.421781511,-0.791018351,-1.135533197,-0.875698427,1.530446071,-1.233527727,1101100011,https://doi.org/10.1016/S0304-8853(99)00196-1
2.811633613,7.94120715,7.374447926,5.27270356,8.300311059,2.992655261,8.182806793,1100100011,https://doi.org/10.1016/S0304-8853(99)00600-9
5.021033477,6.939266736,7.45524974,5.551280972,7.631002501,4.794919969,7.97011427,1000100011,https://doi.org/10.1016/S0304-8853(99)00600-9
4.430806761,5.642974638,6.269077263,5.551280972,4.461237844,4.134261324,7.468211419,1000100011,https://doi.org/10.1016/S0304-8853(99)00600-9
3.250353328,1.503464435,1.844639309,1.260011165,1.496028571,2.812944032,1.292035033,1000100011,https://doi.org/10.1016/S0304-8853(99)00600-9
3.840580044,2.110157667,3.18071354,3.32525456,1.183404887,3.473602678,1.215517227,1000100011,https://doi.org/10.1016/S0304-8853(99)00600-9
0.450726747,0.064486783,0.183295546,0.505309352,0.129347337,0.350020679,0.492399438,1100100011,https://doi.org/10.1016/S0304-8853(99)00600-9
1.040953463,-0.269116752,-0.335656276,0.198679864,0.139331297,1.010679324,-0.264746702,1100100011,https://doi.org/10.1016/S0304-8853(99)00600-9
1.926293538,0.172744476,0.90203204,0.190281641,0.139331297,2.001667293,-0.379584725,1100100011,https://doi.org/10.1016/S0304-8853(99)00600-9
1.336066821,-0.303481474,-0.474634597,0.465307181,0.139331297,1.341008647,-0.745435483,1100100011,https://doi.org/10.1016/S0304-8853(99)00600-9
1.63118018,-0.303481474,-0.507016032,-0.256731662,0.139331297,1.67133797,-1.124161834,1100100011,https://doi.org/10.1016/S0304-8853(99)00600-9
2.734535814,7.463676063,7.399520079,7.248619154,7.69455145,2.971279485,8.420303845,1100100111,https://doi.org/10.1016/S0921-4526(02)00715-9
2.941590524,7.775607412,7.335788685,7.855815909,7.69455145,3.247532965,8.325769559,1101100111,https://doi.org/10.1016/S0921-4526(02)00715-9
2.354742357,6.764140255,5.448308824,5.673701976,5.778819705,2.481729383,7.67753446,1100100011,https://doi.org/10.1016/S0921-4526(02)00715-9
3.059344273,7.320898604,7.137091653,3.554038966,7.69455145,3.353187839,7.4209414,1101100111,https://doi.org/10.1016/S0921-4526(02)00715-9
2.412443132,6.584213767,5.674677329,4.615253054,5.859477299,2.733617936,6.948269973,1100100111,https://doi.org/10.1016/S0921-4526(02)00715-9
3.00552565,7.044909118,6.945180905,7.382198843,7.69455145,3.351453509,6.921260177,1101100111,https://doi.org/10.1016/S0921-4526(02)00715-9
2.262354441,5.028575596,4.473626891,6.050119308,5.778819705,2.442752569,4.882020593,1100100111,https://doi.org/10.1016/S0921-4526(02)00715-9
2.533052683,2.078211423,1.807107063,1.945534683,1.945534683,2.796449738,2.599692847,1101100111,https://doi.org/10.1016/S0921-4526(02)00715-9
2.415298933,1.017747371,1.674874097,0.873538111,0.53899966,2.690794863,1.303222648,1101100111,https://doi.org/10.1016/S0921-4526(02)00715-9
2.469117557,1.558515352,1.226514658,3.554038966,1.945534683,2.692529193,0.64148265,1101100111,https://doi.org/10.1016/S0921-4526(02)00715-9
0.644618784,-0.014062183,-0.022728142,0.535373727,0.746266437,0.708818926,0.600967957,1101100111,https://doi.org/10.1016/S0921-4526(02)00715-9
0.762372533,-0.007592349,0.103436074,0.224960288,0.746266437,0.8144738,0.465918978,1101100111,https://doi.org/10.1016/S0921-4526(02)00715-9
0.580683657,-0.014062183,0.112366976,0.479942808,0.746266437,0.604898382,0.438909182,1101100111,https://doi.org/10.1016/S0921-4526(02)00715-9
1.35259925,-0.259260865,-0.190904591,0.064937145,-0.302585664,1.475132446,0.141801428,1101100111,https://doi.org/10.1016/S0921-4526(02)00715-9
2.351363807,0.784637505,1.173667713,0.430144277,0.53899966,2.586874319,0.006752449,1101100111,https://doi.org/10.1016/S0921-4526(02)00715-9
1.643091747,-0.30009542,-0.462939072,-0.007883698,-0.302585664,1.794083944,-0.006752449,1101100111,https://doi.org/10.1016/S0921-4526(02)00715-9
1.940261759,1.431170139,0.820467701,2.328052012,0.017943031,2.205091019,-0.006752449,1100100111,https://doi.org/10.1016/S0921-4526(02)00715-9
1.170910374,-0.265730698,-0.270330426,-0.037105349,-0.302585664,1.265557027,-0.047267143,1101100111,https://doi.org/10.1016/S0921-4526(02)00715-9
0.466016864,0.064486783,0.21622249,1.106990169,0.129347337,0.367621716,-0.101286735,1100100011,https://doi.org/10.1016/S0921-4526(02)00715-9
1.824780623,-0.293625586,-0.143250353,-0.02172623,-0.302585664,2.003659363,-0.101286735,1101100111,https://doi.org/10.1016/S0921-4526(02)00715-9
1.2348455,-0.265730698,-0.388133961,-0.328967766,-0.302585664,1.369477572,-0.19582102,1101100111,https://doi.org/10.1016/S0921-4526(02)00715-9
0.698437407,-0.007592349,0.16482857,-0.047267142,0.746266437,0.710553256,-0.236335713,1101100111,https://doi.org/10.1016/S0921-4526(02)00715-9
1.760845497,-0.293625586,-0.04271736,-0.263345509,-0.302585664,1.899738819,-0.3173651,1101100111,https://doi.org/10.1016/S0921-4526(02)00715-9
0.373628948,-0.069851279,-0.062777079,0.152627288,0.129347337,0.328644902,-0.344374896,1100100111,https://doi.org/10.1016/S0921-4526(02)00715-9
0.051536266,-0.069851279,0.117032974,-0.701423105,0.129347337,0.090983353,-0.371384692,1100100111,https://doi.org/10.1016/S0921-4526(02)00715-9
1.288664124,-0.259260865,-0.100626283,-0.182316121,-0.302585664,1.371211902,-0.371384692,1101100111,https://doi.org/10.1016/S0921-4526(02)00715-9
1.707026874,-0.30009542,-0.568556246,-0.486169852,-0.302585664,1.898004488,-0.627977753,1101100111,https://doi.org/10.1016/S0921-4526(02)00715-9
1.528424954,-0.303481474,-0.498924854,-0.572790635,0.139331297,1.556807279,-0.776531629,1100100011,https://doi.org/10.1016/S0921-4526(02)00715-9
1.764515641,-0.303481474,-0.445693837,-0.261233295,0.139331297,1.821070737,-0.790036527,1100100011,https://doi.org/10.1016/S0921-4526(02)00715-9
1.113944356,-0.355884516,-0.752663356,-1.388753669,-1.505803122,1.280168915,-1.046629589,1100100111,https://doi.org/10.1016/S0921-4526(02)00715-9
1.436037038,-0.355884516,-0.883113994,-1.6138353,-1.505803122,1.517830465,-1.195183464,1100100111,https://doi.org/10.1016/S0921-4526(02)00715-9
1.350035042,-0.355884516,-0.798487919,-1.33302252,-1.505803122,1.544432374,-1.465281423,1100100111,https://doi.org/10.1016/S0921-4526(02)00715-9
0.963855665,-0.321519795,-0.595535353,-1.486370726,-1.505803122,0.989303548,-1.600330402,1100100111,https://doi.org/10.1016/S0921-4526(02)00715-9
0.641762982,-0.321519795,-0.502290656,-1.473630374,-1.505803122,0.751641999,-1.654349994,1100100111,https://doi.org/10.1016/S0921-4526(02)00715-9
1.056243581,-0.269116752,-0.321573432,0.198679864,0.139331297,1.028280362,-1.708369587,1100100011,https://doi.org/10.1016/S0921-4526(02)00715-9
1.672127724,-0.355884516,-0.795354348,-1.757564398,-1.505803122,1.782093923,-2.045992035,1100100111,https://doi.org/10.1016/S0921-4526(02)00715-9
4.501721985,5.042887866,3.58566865,4.092201545,4.265825439,4.539010785,4.905393128,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
4.081928606,4.648582752,3.870433586,4.575779401,4.265825439,3.956792609,4.721466076,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
3.940766401,4.048845845,3.800551049,4.436491837,3.18791154,3.826740485,4.67978105,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
4.254688126,4.244195674,3.41253706,4.182319107,4.265825439,4.31141957,4.664227087,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
4.328962466,4.482561376,3.992338486,4.126837932,4.265825439,4.184383824,4.326091077,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
3.587860887,3.604294497,3.558656961,3.821643305,3.449090147,3.501610177,3.908228385,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
4.575996325,3.349632022,4.118424771,3.551139319,4.265825439,4.41197504,3.332956641,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
4.787739633,2.844071347,4.265537078,3.551139319,4.265825439,4.607053225,2.994370238,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
3.760620407,3.529372175,2.79568898,3.361600362,2.943301085,3.856237138,2.977337106,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
3.340827027,3.29728274,3.233310659,3.084923278,3.271603903,3.274018962,2.876920481,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
4.784046396,3.38629873,3.783533325,3.435013971,4.265825439,4.799115032,2.706984419,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
4.960499153,2.735417514,3.913403627,3.435013971,4.265825439,4.961680186,2.692664364,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
3.023212065,2.462254288,2.817125757,2.546378262,2.195024782,2.981401684,2.469620968,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
3.513586547,3.218113022,2.472037855,2.379245591,3.271603903,3.628645922,2.443236892,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
2.846759308,2.768384938,2.722350276,2.546378262,2.195024782,2.81883653,2.292593336,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
3.019518828,2.290042382,2.101305424,1.96861713,2.195024782,3.173463491,1.745451723,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
3.195971585,1.995038292,2.187726715,1.96861713,2.195024782,3.336028645,1.717162775,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
4.944311924,3.02701119,2.793295877,3.143801959,4.265825439,5.240684354,2.624668592,1000100001,https://doi.org/10.1016/S1359-6454(01)00274-9
3.718127769,1.127730945,1.288881503,1.031779642,1.038094811,3.20435884,0.587786665,1000100011,https://doi.org/10.1016/S1359-6454(01)00274-9
4.070718837,2.379462807,2.6037439,1.754317912,2.023368664,3.128599784,2.911891819,1000100011,https://doi.org/10.1023/A:1011040419703
3.883348512,1.916937521,2.098008775,1.754317912,2.593100826,2.941634034,2.533776283,1000100011,https://doi.org/10.1023/A:1011040419703
2.230598782,1.566128759,2.03897111,1.799136661,1.496028571,1.598508116,1.571125343,1000100011,https://doi.org/10.1023/A:1011040419703
2.686414323,1.646323482,1.421511865,1.699588625,1.496028571,1.957394888,1.261124052,1000100011,https://doi.org/10.1023/A:1011040419703
3.3236985,1.843044397,1.260980782,1.20406199,-0.395083413,2.471094191,-0.182714367,1000100011,https://doi.org/10.1023/A:1011040419703
3.030832748,7.903923412,7.701213163,7.727198437,7.941417018,3.446489612,8.239960762,1100100011,https://doi.org/10.1063/1.1485109
3.266923434,7.903923412,7.786251715,7.738050614,7.941417018,3.710753071,7.642873273,1100100011,https://doi.org/10.1063/1.1485109
3.562036792,7.380838711,7.914200304,7.738050614,8.275468944,4.041082393,7.331317806,1100100011,https://doi.org/10.1063/1.1485109
2.617674046,6.688965864,6.731280458,6.727455268,7.431464171,2.98402856,7.298761275,1100100011,https://doi.org/10.1063/1.1485109
2.381583359,5.153097168,4.894621129,4.809160633,5.15066739,2.719765102,4.643643766,1100100011,https://doi.org/10.1063/1.1485109
1.909401986,3.996192965,2.737856433,2.74687201,2.888522367,2.191238185,3.789660937,1100100011,https://doi.org/10.1063/1.1485109
2.145492673,4.003657561,3.211326317,3.63946052,2.888522367,2.455501644,2.485076858,1100100011,https://doi.org/10.1063/1.1485109
0.315789851,2.09601539,1.85531253,1.971927387,2.353022842,0.407459842,2.395428442,1100100011,https://doi.org/10.1063/1.1485109
1.732333971,2.846194081,2.426052392,2.74687201,2.353022842,1.993040592,1.965878236,1100100011,https://doi.org/10.1063/1.1485109
-0.274436865,1.632522798,1.664846824,1.634130703,2.353022842,-0.253198804,1.554475484,1100100011,https://doi.org/10.1063/1.1485109
-1.454890298,1.632522798,1.434129361,1.634130703,2.353022842,-1.574516095,0.952488183,1100100011,https://doi.org/10.1063/1.1485109
3.24867418,5.077659473,4.514971612,5.137135494,5.225180595,3.066917038,5.322144987,1000100001,https://doi.org/10.1063/1.370363
4.095647413,4.476328654,4.261405024,3.783250396,4.265825439,3.847229778,4.444315701,1000100001,https://doi.org/10.1063/1.370363
2.966349769,3.809292579,3.429779735,4.569903436,4.009733847,2.806812791,4.011348859,1000100001,https://doi.org/10.1063/1.370363
3.530998591,3.879934855,4.052631319,3.535335936,4.12853882,3.327021285,3.816785374,1000100001,https://doi.org/10.1063/1.370363
3.813323002,2.707202999,3.649992572,2.62463516,3.18791154,3.587125531,2.464546518,1000100001,https://doi.org/10.1063/1.370363
2.684025358,1.166166838,1.683223999,1.246651546,0.966731456,2.546708545,0.518636369,1000100001,https://doi.org/10.1063/1.370363
2.294970742,3.906652546,3.333778528,3.45803393,3.45803393,2.271534701,5.561117066,1011111001,https://doi.org/10.1088/0022-3727/35/18/303
3.976836538,3.948041203,2.248792153,2.70990159,5.52502833,4.293636111,4.771421817,1011111000,https://doi.org/10.1088/0022-3727/35/18/303
2.25968019,2.585982945,3.199200126,3.45803393,3.45803393,2.23902167,2.55196254,1011111001,https://doi.org/10.1088/0022-3727/35/18/303
2.224389639,2.527179356,3.056445705,3.45803393,3.45803393,2.206508639,2.261022185,1011111001,https://doi.org/10.1088/0022-3727/35/18/303
1.095091995,1.938669027,1.482797364,2.031040762,2.031040762,1.166091653,2.17789637,1011111001,https://doi.org/10.1088/0022-3727/35/18/303
2.083227434,2.053515419,2.553577256,2.07260367,1.89652581,2.076456516,2.003332157,1011111001,https://doi.org/10.1088/0022-3727/35/18/303
3.941545987,1.954897964,2.158590171,2.70990159,1.679141476,4.26112308,2.003332157,1011111000,https://doi.org/10.1088/0022-3727/35/18/303
1.624450266,1.949383764,1.916133284,1.875872573,2.031040762,1.653787115,1.995019575,1011111001,https://doi.org/10.1088/0022-3727/35/18/303
1.977355779,2.053515419,2.334376424,1.889726875,1.89652581,1.978917423,1.953456667,1011111001,https://doi.org/10.1088/0022-3727/35/18/303
1.447997509,1.949383764,1.839591981,2.031040762,2.031040762,1.491221961,1.920206341,1011111001,https://doi.org/10.1088/0022-3727/35/18/303
1.800903023,2.015828274,2.098164621,1.886956015,1.89652581,1.816352269,1.712391802,1011111001,https://doi.org/10.1088/0022-3727/35/18/303
2.741667241,1.154118241,1.217049185,1.213636908,1.042517433,3.155680032,1.388201121,1011111000,https://doi.org/10.1088/0022-3727/35/18/303
3.906255436,1.546698159,2.069919046,1.54336931,1.679141476,4.228610049,1.354950795,1011111000,https://doi.org/10.1088/0022-3727/35/18/303
3.870964884,1.546698159,1.981994421,1.54336931,1.042517433,4.196097019,1.271824979,1011111000,https://doi.org/10.1088/0022-3727/35/18/303
3.271025511,1.122946061,1.330030694,0.967030322,1.042517433,3.643375495,1.172074,1011111000,https://doi.org/10.1088/0022-3727/35/18/303
3.094572754,1.122946061,1.21463287,0.967030322,1.042517433,3.48081034,1.080635603,1011111000,https://doi.org/10.1088/0022-3727/35/18/303
3.729802679,1.047443918,1.655524559,1.014134951,1.042517433,4.066044895,0.931009135,1011111000,https://doi.org/10.1088/0022-3727/35/18/303
3.623931025,1.047443918,1.41871646,0.806320412,1.042517433,3.968505803,0.839570738,1011111000,https://doi.org/10.1088/0022-3727/35/18/303
3.447478268,0.967761189,1.201326551,0.886675367,1.042517433,3.805940649,0.648381362,1011111000,https://doi.org/10.1088/0022-3727/35/18/303
4.236809618,6.289341489,4.573286139,5.48013806,4.265825439,3.977281901,7.560080465,1000100001,https://doi.org/10.1088/0953-8984/14/18/307
3.107511975,4.675011195,4.348356829,5.007912154,5.225180595,2.936864915,5.690242616,1000100001,https://doi.org/10.1088/0953-8984/14/18/307
3.24867418,5.077659473,4.514971612,5.137135494,5.225180595,3.066917038,5.319700933,1000100001,https://doi.org/10.1088/0953-8984/14/18/307
3.389836386,5.036747088,4.283801466,5.137135494,4.12853882,3.196969161,4.769560562,1000100001,https://doi.org/10.1088/0953-8984/14/18/307
4.095647413,4.476328654,4.261405024,3.783250396,4.265825439,3.847229778,4.436018015,1000100001,https://doi.org/10.1088/0953-8984/14/18/307
2.966349769,3.809292579,3.429779735,4.569903436,4.009733847,2.806812791,4.008118834,1000100001,https://doi.org/10.1088/0953-8984/14/18/307
3.530998591,3.879934855,4.052631319,3.535335936,4.12853882,3.327021285,3.799270523,1000100001,https://doi.org/10.1088/0953-8984/14/18/307
3.672160797,3.26038809,3.821461172,3.535335936,3.449090147,3.457073408,2.98995191,1000100001,https://doi.org/10.1088/0953-8984/14/18/307
3.954485208,3.055257769,3.949523909,3.783250396,4.265825439,3.717177654,2.469417473,1000100001,https://doi.org/10.1088/0953-8984/14/18/307
3.813323002,2.707202999,3.649992572,2.62463516,3.18791154,3.587125531,2.419407052,1000100001,https://doi.org/10.1088/0953-8984/14/18/307
2.825187564,2.141175657,2.511871641,1.246651546,2.195024782,2.676760668,2.123141236,1000100001,https://doi.org/10.1088/0953-8984/14/18/307
0.91949779,1.401292537,1.201718858,1.493434932,1.298875359,0.921057004,1.527587654,1000100001,https://doi.org/10.1088/0953-8984/14/18/307
1.272403304,1.401292537,1.263563059,1.493434932,1.298875359,1.246187312,1.503497014,1000100001,https://doi.org/10.1088/0953-8984/14/18/307
1.625308817,1.401292537,1.261188085,1.402819876,1.352481307,1.57131762,1.449220127,1000100001,https://doi.org/10.1088/0953-8984/14/18/307
1.978214331,1.333333115,1.258813112,1.149463609,1.352481307,1.896447929,1.255742486,1000100001,https://doi.org/10.1088/0953-8984/14/18/307
2.684025358,1.166166838,1.683223999,1.246651546,0.966731456,2.546708545,1.098177033,1000100001,https://doi.org/10.1088/0953-8984/14/18/307
2.331119845,1.028195536,1.395772093,0.786747205,0.966731456,2.221578237,0.743428213,1000100001,https://doi.org/10.1088/0953-8984/14/18/307
2.848007998,6.960813109,7.188020673,5.27270356,6.933097677,3.034527204,5.843544417,1100100011,https://doi.org/10.1109/20.951133
2.55289464,3.56595583,6.320533353,5.673701976,4.811649464,2.704197881,1.791759469,1100100011,https://doi.org/10.1109/20.951133
2.257781281,1.29005859,4.204182406,5.673701976,2.737691242,2.373868558,1.791759469,1100100011,https://doi.org/10.1109/20.951133
1.962667923,0.53055952,0.731884882,0.190281641,0.139331297,2.043539236,1.740466175,1100100011,https://doi.org/10.1109/20.951133
1.348832138,-0.303481474,-0.464444516,1.101502612,0.139331297,1.356454244,1.16315081,1100100011,https://doi.org/10.1109/20.951133
1.077327848,-0.269116752,-0.310204956,0.674645702,0.139331297,1.052551267,1.16315081,1100100011,https://doi.org/10.1109/20.951133
1.549509221,-0.303481474,-0.493364329,0.189646913,0.139331297,1.581078184,0.182321557,1100100011,https://doi.org/10.1109/20.951133
5.086634657,3.022746812,4.154565468,3.646104811,3.058279926,5.336931298,4.236567243,1100100001,https://link.springer.com/article/10.1007%2Fs00339-014-8729-0
0.364820924,3.831804871,3.67389527,4.018090395,2.420153674,0.051662132,4.027848571,1100100001,https://link.springer.com/article/10.1007%2Fs00339-014-8729-0
2.72572779,3.831804871,3.890499851,4.018090395,2.420153674,2.694296715,3.789855371,1100100001,https://link.springer.com/article/10.1007%2Fs00339-014-8729-0
3.666279697,5.61739323,3.874110492,3.04555255,5.52502833,3.692024616,4.064830217,1010010010,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
1.581336033,4.113717123,4.115957935,4.156933621,5.225180595,1.238732264,5.071827432,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
1.785303106,5.000022909,4.30858436,4.122139002,5.225180595,1.535346747,4.807797674,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
2.249951759,4.348423353,4.286023506,3.258413749,5.225180595,2.095933552,5.139369928,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
3.264052923,3.677590868,3.63301874,2.630063862,3.271603903,3.411521702,3.751678645,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
0.514843257,2.846087179,2.803465484,3.1253755,2.896652047,0.364877637,3.254320265,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
0.310876184,2.757318574,2.886130086,3.070113457,2.896652047,0.068263154,3.180637542,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
0.97949191,2.840195666,2.5699781,2.644391058,2.896652047,0.925464443,3.076253684,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
0.874806881,2.870401762,2.687292315,2.781522792,2.896652047,0.696510552,2.941168692,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
